id,bs_year,bs_month,month_name,ad_start_date,days,created_at,updated_at
590,2049,2,Jestha,1992-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
591,2049,3,Ashad,1992-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
592,2049,4,Shrawan,1992-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
593,2049,5,Bhadra,1992-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
594,2049,6,Asoj,1992-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
595,2049,7,Kartik,1992-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
596,2049,8,Mangsir,1992-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
597,2049,9,Poush,1992-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
598,2049,10,Magh,1993-01-14,29,2026-08-22 00:00:00,2026-08-22 00:00:00
599,2049,11,Falgun,1993-02-12,30,2026-08-22 00:00:00,2026-08-22 00:00:00
600,2049,12,Chaitra,1993-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
601,2050,1,Baishak,1993-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
602,2050,2,Jestha,1993-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
603,2050,3,Ashad,1993-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
604,2050,4,Shrawan,1993-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
605,2050,5,Bhadra,1993-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
606,2050,6,Asoj,1993-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
607,2050,7,Kartik,1993-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
608,2050,8,Mangsir,1993-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
609,2050,9,Poush,1993-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
610,2050,10,Magh,1994-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
611,2050,11,Falgun,1994-02-13,29,2026-08-22 00:00:00,2026-08-22 00:00:00
612,2050,12,Chaitra,1994-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
613,2051,1,Baishak,1994-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
614,2051,2,Jestha,1994-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
615,2051,3,Ashad,1994-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
616,2051,4,Shrawan,1994-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
617,2051,5,Bhadra,1994-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
618,2051,6,Asoj,1994-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
619,2051,7,Kartik,1994-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
620,2051,8,Mangsir,1994-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
621,2051,9,Poush,1994-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
622,2051,10,Magh,1995-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
623,2051,11,Falgun,1995-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
624,2051,12,Chaitra,1995-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
625,2052,1,Baishak,1995-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
626,2052,2,Jestha,1995-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
627,2052,3,Ashad,1995-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
628,2052,4,Shrawan,1995-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
629,2052,5,Bhadra,1995-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
630,2052,6,Asoj,1995-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
631,2052,7,Kartik,1995-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
632,2052,8,Mangsir,1995-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
633,2052,9,Poush,1995-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
634,2052,10,Magh,1996-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
635,2052,11,Falgun,1996-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
636,2052,12,Chaitra,1996-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
637,2053,1,Baishak,1996-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
638,2053,2,Jestha,1996-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
639,2053,3,Ashad,1996-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
640,2053,4,Shrawan,1996-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
641,2053,5,Bhadra,1996-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
642,2053,6,Asoj,1996-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
643,2053,7,Kartik,1996-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
644,2053,8,Mangsir,1996-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
645,2053,9,Poush,1996-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
646,2053,10,Magh,1997-01-14,29,2026-08-22 00:00:00,2026-08-22 00:00:00
647,2053,11,Falgun,1997-02-12,30,2026-08-22 00:00:00,2026-08-22 00:00:00
648,2053,12,Chaitra,1997-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
649,2054,1,Baishak,1997-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
650,2054,2,Jestha,1997-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
651,2054,3,Ashad,1997-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
652,2054,4,Shrawan,1997-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
653,2054,5,Bhadra,1997-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
654,2054,6,Asoj,1997-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
655,2054,7,Kartik,1997-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
656,2054,8,Mangsir,1997-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
657,2054,9,Poush,1997-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
658,2054,10,Magh,1998-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
659,2054,11,Falgun,1998-02-13,29,2026-08-22 00:00:00,2026-08-22 00:00:00
660,2054,12,Chaitra,1998-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
661,2055,1,Baishak,1998-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
662,2055,2,Jestha,1998-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
663,2055,3,Ashad,1998-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
664,2055,4,Shrawan,1998-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
665,2055,5,Bhadra,1998-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
666,2055,6,Asoj,1998-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
667,2055,7,Kartik,1998-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
668,2055,8,Mangsir,1998-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
669,2055,9,Poush,1998-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
670,2055,10,Magh,1999-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
671,2055,11,Falgun,1999-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
672,2055,12,Chaitra,1999-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
673,2056,1,Baishak,1999-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
674,2056,2,Jestha,1999-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
675,2056,3,Ashad,1999-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
676,2056,4,Shrawan,1999-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
677,2056,5,Bhadra,1999-08-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
678,2056,6,Asoj,1999-09-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
679,2056,7,Kartik,1999-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
680,2056,8,Mangsir,1999-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
681,2056,9,Poush,1999-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
682,2056,10,Magh,2000-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
683,2056,11,Falgun,2000-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
684,2056,12,Chaitra,2000-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
685,2057,1,Baishak,2000-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
686,2057,2,Jestha,2000-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
687,2057,3,Ashad,2000-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
688,2057,4,Shrawan,2000-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
689,2057,5,Bhadra,2000-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
690,2057,6,Asoj,2000-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
691,2057,7,Kartik,2000-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
692,2057,8,Mangsir,2000-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
693,2057,9,Poush,2000-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
694,2057,10,Magh,2001-01-14,29,2026-08-22 00:00:00,2026-08-22 00:00:00
695,2057,11,Falgun,2001-02-12,30,2026-08-22 00:00:00,2026-08-22 00:00:00
696,2057,12,Chaitra,2001-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
697,2058,1,Baishak,2001-04-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
698,2058,2,Jestha,2001-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
699,2058,3,Ashad,2001-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
700,2058,4,Shrawan,2001-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
701,2058,5,Bhadra,2001-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
702,2058,6,Asoj,2001-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
703,2058,7,Kartik,2001-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
704,2058,8,Mangsir,2001-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
705,2058,9,Poush,2001-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
706,2058,10,Magh,2002-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
707,2058,11,Falgun,2002-02-13,29,2026-08-22 00:00:00,2026-08-22 00:00:00
708,2058,12,Chaitra,2002-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
709,2059,1,Baishak,2002-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
710,2059,2,Jestha,2002-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
711,2059,3,Ashad,2002-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
712,2059,4,Shrawan,2002-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
713,2059,5,Bhadra,2002-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
714,2059,6,Asoj,2002-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
715,2059,7,Kartik,2002-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
716,2059,8,Mangsir,2002-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
717,2059,9,Poush,2002-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
718,2059,10,Magh,2003-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
719,2059,11,Falgun,2003-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
720,2059,12,Chaitra,2003-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
721,2060,1,Baishak,2003-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
722,2060,2,Jestha,2003-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
723,2060,3,Ashad,2003-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
724,2060,4,Shrawan,2003-07-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
725,2060,5,Bhadra,2003-08-18,31,2026-08-22 00:00:00,2026-08-22 00:00:00
726,2060,6,Asoj,2003-09-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
727,2060,7,Kartik,2003-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
728,2060,8,Mangsir,2003-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
729,2060,9,Poush,2003-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
730,2060,10,Magh,2004-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
731,2060,11,Falgun,2004-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
732,2060,12,Chaitra,2004-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
733,2061,1,Baishak,2004-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
734,2061,2,Jestha,2004-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
735,2061,3,Ashad,2004-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
736,2061,4,Shrawan,2004-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
737,2061,5,Bhadra,2004-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
738,2061,6,Asoj,2004-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
739,2061,7,Kartik,2004-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
740,2061,8,Mangsir,2004-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
741,2061,9,Poush,2004-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
742,2061,10,Magh,2005-01-14,29,2026-08-22 00:00:00,2026-08-22 00:00:00
743,2061,11,Falgun,2005-02-12,30,2026-08-22 00:00:00,2026-08-22 00:00:00
744,2061,12,Chaitra,2005-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
745,2062,1,Baishak,2005-04-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
746,2062,2,Jestha,2005-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
747,2062,3,Ashad,2005-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
748,2062,4,Shrawan,2005-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
749,2062,5,Bhadra,2005-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
750,2062,6,Asoj,2005-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
751,2062,7,Kartik,2005-10-18,29,2026-08-22 00:00:00,2026-08-22 00:00:00
752,2062,8,Mangsir,2005-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
753,2062,9,Poush,2005-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
754,2062,10,Magh,2006-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
755,2062,11,Falgun,2006-02-13,29,2026-08-22 00:00:00,2026-08-22 00:00:00
756,2062,12,Chaitra,2006-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
757,2063,1,Baishak,2006-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
758,2063,2,Jestha,2006-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
759,2063,3,Ashad,2006-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
760,2063,4,Shrawan,2006-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
761,2063,5,Bhadra,2006-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
762,2063,6,Asoj,2006-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
763,2063,7,Kartik,2006-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
764,2063,8,Mangsir,2006-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
765,2063,9,Poush,2006-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
766,2063,10,Magh,2007-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
767,2063,11,Falgun,2007-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
768,2063,12,Chaitra,2007-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
769,2064,1,Baishak,2007-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
770,2064,2,Jestha,2007-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
771,2064,3,Ashad,2007-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
772,2064,4,Shrawan,2007-07-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
773,2064,5,Bhadra,2007-08-18,31,2026-08-22 00:00:00,2026-08-22 00:00:00
774,2064,6,Asoj,2007-09-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
775,2064,7,Kartik,2007-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
776,2064,8,Mangsir,2007-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
777,2064,9,Poush,2007-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
778,2064,10,Magh,2008-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
779,2064,11,Falgun,2008-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
780,2064,12,Chaitra,2008-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
781,2065,1,Baishak,2008-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
782,2065,2,Jestha,2008-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
783,2065,3,Ashad,2008-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
784,2065,4,Shrawan,2008-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
785,2065,5,Bhadra,2008-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
786,2065,6,Asoj,2008-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
787,2065,7,Kartik,2008-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
788,2065,8,Mangsir,2008-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
789,2065,9,Poush,2008-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
790,2065,10,Magh,2009-01-14,29,2026-08-22 00:00:00,2026-08-22 00:00:00
791,2065,11,Falgun,2009-02-12,30,2026-08-22 00:00:00,2026-08-22 00:00:00
792,2065,12,Chaitra,2009-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
793,2066,1,Baishak,2009-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
794,2066,2,Jestha,2009-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
795,2066,3,Ashad,2009-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
796,2066,4,Shrawan,2009-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
797,2066,5,Bhadra,2009-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
798,2066,6,Asoj,2009-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
799,2066,7,Kartik,2009-10-18,29,2026-08-22 00:00:00,2026-08-22 00:00:00
800,2066,8,Mangsir,2009-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
801,2066,9,Poush,2009-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
802,2066,10,Magh,2010-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
803,2066,11,Falgun,2010-02-13,29,2026-08-22 00:00:00,2026-08-22 00:00:00
804,2066,12,Chaitra,2010-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
805,2067,1,Baishak,2010-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
806,2067,2,Jestha,2010-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
807,2067,3,Ashad,2010-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
808,2067,4,Shrawan,2010-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
809,2067,5,Bhadra,2010-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
810,2067,6,Asoj,2010-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
811,2067,7,Kartik,2010-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
812,2067,8,Mangsir,2010-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
813,2067,9,Poush,2010-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
814,2067,10,Magh,2011-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
815,2067,11,Falgun,2011-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
816,2067,12,Chaitra,2011-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
817,2068,1,Baishak,2011-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
818,2068,2,Jestha,2011-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
819,2068,3,Ashad,2011-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
820,2068,4,Shrawan,2011-07-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
821,2068,5,Bhadra,2011-08-18,31,2026-08-22 00:00:00,2026-08-22 00:00:00
822,2068,6,Asoj,2011-09-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
823,2068,7,Kartik,2011-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
824,2068,8,Mangsir,2011-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
825,2068,9,Poush,2011-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
826,2068,10,Magh,2012-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
827,2068,11,Falgun,2012-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
828,2068,12,Chaitra,2012-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
829,2069,1,Baishak,2012-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
830,2069,2,Jestha,2012-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
831,2069,3,Ashad,2012-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
832,2069,4,Shrawan,2012-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
833,2069,5,Bhadra,2012-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
834,2069,6,Asoj,2012-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
835,2069,7,Kartik,2012-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
836,2069,8,Mangsir,2012-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
837,2069,9,Poush,2012-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
838,2069,10,Magh,2013-01-14,29,2026-08-22 00:00:00,2026-08-22 00:00:00
839,2069,11,Falgun,2013-02-12,30,2026-08-22 00:00:00,2026-08-22 00:00:00
840,2069,12,Chaitra,2013-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
841,2070,1,Baishak,2013-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
842,2070,2,Jestha,2013-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
843,2070,3,Ashad,2013-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
844,2070,4,Shrawan,2013-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
845,2070,5,Bhadra,2013-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
846,2070,6,Asoj,2013-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
847,2070,7,Kartik,2013-10-18,29,2026-08-22 00:00:00,2026-08-22 00:00:00
848,2070,8,Mangsir,2013-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
849,2070,9,Poush,2013-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
850,2070,10,Magh,2014-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
851,2070,11,Falgun,2014-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
852,2070,12,Chaitra,2014-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
853,2071,1,Baishak,2014-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
854,2071,2,Jestha,2014-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
855,2071,3,Ashad,2014-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
856,2071,4,Shrawan,2014-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
857,2071,5,Bhadra,2014-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
858,2071,6,Asoj,2014-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
859,2071,7,Kartik,2014-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
860,2071,8,Mangsir,2014-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
861,2071,9,Poush,2014-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
862,2071,10,Magh,2015-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
863,2071,11,Falgun,2015-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
864,2071,12,Chaitra,2015-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
865,2072,1,Baishak,2015-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
866,2072,2,Jestha,2015-05-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
867,2072,3,Ashad,2015-06-16,31,2026-08-22 00:00:00,2026-08-22 00:00:00
868,2072,4,Shrawan,2015-07-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
869,2072,5,Bhadra,2015-08-18,31,2026-08-22 00:00:00,2026-08-22 00:00:00
870,2072,6,Asoj,2015-09-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
871,2072,7,Kartik,2015-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
872,2072,8,Mangsir,2015-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
873,2072,9,Poush,2015-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
874,2072,10,Magh,2016-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
875,2072,11,Falgun,2016-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
876,2072,12,Chaitra,2016-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
877,2073,1,Baishak,2016-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
878,2073,2,Jestha,2016-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
879,2073,3,Ashad,2016-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
880,2073,4,Shrawan,2016-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
881,2073,5,Bhadra,2016-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
882,2073,6,Asoj,2016-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
883,2073,7,Kartik,2016-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
884,2073,8,Mangsir,2016-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
885,2073,9,Poush,2016-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
