id,name,district_id,created_at,updated_at
570,Triveni Rural Municipality,57,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
571,Butwal Sub-Metropolitan City,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
572,Devdaha Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
573,Lumbini Sanskritik Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
574,Sainamaina Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
575,Siddharthanagar Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
576,Tilottama Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
577,Gaidahawa Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
578,Kotahimai Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
579,Marchawari Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
580,Mayadevi Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
581,Omsatiya Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
582,Rohini Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
583,Sammarimai Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
584,Siyari Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
585,Suddhodhan Rural Municipality,58,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
586,Narayan Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
587,Dullu Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
588,Chamunda Bindrasaini Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
589,Aathabis Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
590,Bhagawatimai Rural Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
591,Bhairabi Rural Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
592,Dungeshwor Rural Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
593,Gurans Rural Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
594,Mahabu Rural Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
595,Naumule Rural Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
596,Thantikandh Rural Municipality,59,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
597,Thuli Bheri Municipality,60,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
598,Tripurasundari Municipality,60,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
599,Chharka Tangsong Rural Municipality,60,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
600,Dolpo Buddha Rural Municipality,60,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
601,Jagadulla Rural Municipality,60,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
602,Kaike Rural Municipality,60,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
603,Mudkechula Rural Municipality,60,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
604,She Phoksundo Rural Municipality,60,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
605,Simkot Rural Municipality,61,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
606,Kharpunath Rural Municipality,61,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
607,Sarkegad Rural Municipality,61,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
608,Chankheli Rural Municipality,61,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
609,Adanchuli Rural Municipality,61,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
610,Tanjakot Rural Municipality,61,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
611,Namkha Rural Municipality,61,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
612,Bheri Municipality,62,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
613,Chhedagad Municipality,62,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
614,Nalgad Municipality,62,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
615,Barekot Rural Municipality,62,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
616,Junichande Rural Municipality,62,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
617,Kushe Rural Municipality,62,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
618,Shivalaya Rural Municipality,62,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
619,Chandannath Municipality,63,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
620,Guthichaur Rural Municipality,63,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
621,Hima Rural Municipality,63,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
622,Kanakasundari Rural Municipality,63,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
623,Patarasi Rural Municipality,63,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
624,Sinja Rural Municipality,63,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
625,Tatopani Rural Municipality,63,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
626,Tila Rural Municipality,63,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
627,Khandachakra Municipality,64,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
628,Raskot Municipality,64,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
629,Tilagufa Municipality,64,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
630,Naraharinath Rural Municipality,64,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
631,Palata Rural Municipality,64,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
632,Pachaljharana Rural Municipality,64,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
633,Sanni Triveni Rural Municipality,64,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
634,Shubha Kalika Rural Municipality,64,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
635,Chhayanath Rara Municipality,65,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
636,Khatyad Rural Municipality,65,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
637,Mugum Karmarong Rural Municipality,65,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
638,Soru Rural Municipality,65,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
639,Sharada Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
640,Bagchaur Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
641,Bangad Kupinde Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
642,Chhatreshwori Rural Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
643,Darma Rural Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
644,Kalimati Rural Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
645,Kapurkot Rural Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
646,Kumakh Rural Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
647,Siddha Kumakh Rural Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
648,Triveni Rural Municipality,66,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
649,Birendranagar Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
650,Bheriganga Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
651,Gurbhakot Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
652,Lekbeshi Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
653,Panchapuri Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
654,Barahatal Rural Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
655,Chaukune Rural Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
656,Chingad Rural Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
657,Simta Rural Municipality,67,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
658,Musikot Municipality,68,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
659,Chaurjahari Municipality,68,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
660,Aathbiskot Municipality,68,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
661,Banfikot Rural Municipality,68,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
662,Sani Bheri Rural Municipality,68,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
663,Triveni Rural Municipality,68,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
664,Mangalsen Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
665,Kamalbazar Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
666,Sanphebagar Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
667,Panchadewal Binayak Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
668,Bannigadi Jayagadh Rural Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
669,Chaurpati Rural Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
670,Dhakari Rural Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
671,Mellekh Rural Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
672,Ramaroshan Rural Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
673,Turmakhad Rural Municipality,69,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
674,Dasharathchanda Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
675,Patan Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
676,Melauli Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
677,Purchaudi Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
678,Dilasaini Rural Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
679,Dogada Kedar Rural Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
680,Pancheshwar Rural Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
681,Shivanath Rural Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
682,Sigas Rural Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
683,Surnaya Rural Municipality,70,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
684,Jayaprithvi Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
685,Bungal Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
686,Bitthadchir Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
687,Chhabis Pathibhera Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
688,Durgathali Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
689,Kedarsyu Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
690,Khaptadchhanna Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
691,Masta Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
692,Saipal Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
693,Surma Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
694,Talkot Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
695,Thalara Rural Municipality,71,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
696,Badimalika Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
697,Budhiganga Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
698,Budhinanda Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
699,Tribeni Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
700,Gaumul Rural Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
701,Himali Rural Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
702,Jagannath Rural Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
703,Khaptad Chhededaha Rural Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
704,Swamikartik Khapar Rural Municipality,72,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
705,Amargadhi Municipality,73,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
706,Parshuram Municipality,73,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
707,Aalital Rural Municipality,73,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
708,Ajayameru Rural Municipality,73,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
709,Bhageshwor Rural Municipality,73,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
710,Ganyadhura Rural Municipality,73,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
711,Navdurga Rural Municipality,73,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
712,Mahakali Municipality,74,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
713,Shailyashikhar Municipality,74,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
714,Api Himal Rural Municipality,74,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
715,Byas Rural Municipality,74,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
716,Duhun Rural Municipality,74,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
717,Lekam Rural Municipality,74,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
718,Marma Rural Municipality,74,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
719,Naugad Rural Municipality,74,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
720,Dipayal Silgadhi Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
721,Shikhar Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
722,Adharsha Rural Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
723,Badikedar Rural Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
724,Bogtan Phudsil Rural Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
725,Jorayal Rural Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
726,K.I. Singh Rural Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
727,Purbichauki Rural Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
728,Sayal Rural Municipality,75,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
729,Dhangadhi Sub-Metropolitan City,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
730,Bhajani Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
731,Ghodaghodi Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
732,Godawari Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
733,Gauriganga Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
734,Lamkichuha Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
735,Tikapur Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
736,Bardagoriya Rural Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
737,Chure Rural Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
738,Janaki Rural Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
739,Joshipur Rural Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
740,Kailari Rural Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
741,Mohanyal Rural Municipality,76,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
742,Bhimdatta Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
743,Punarbas Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
744,Bedkot Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
745,Belauri Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
746,Krishnapur Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
747,Mahakali Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
748,Shuklaphanta Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
749,Beldandi Rural Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
750,Laljhadi Rural Municipality,77,2025-08-16 18:50:13.937799,2025-08-16 18:50:13.937799
